4.611152297427069335e+00,4.655787289810322527e+00,5.329118135094123687e+00,7.053724009767032399e+00,-1.242921619684438284e+01,4.276666174571609247e+00,-1.242921619684438284e+01,4.236191344300618944e+00,2.708050467768841063e+00,6.938478455503953590e+00,2.893035096946829476e+00,6.009304475059495942e+00,7.171656825840710958e+00,8.162573278454152259e+00,7.437912833401668422e+00,2.708050467768841063e+00,6.991312403070871762e-01,4.255329038381611362e+00,4.094344628888765492e+00,4.446883853607224157e-01,1.124930895685938514e+00,3.698829883977000410e+00,1.902346900729673163e+00,6.255366098574850930e+00,5.991464557107981648e+00,-1.242921619684438284e+01,6.794362596107332841e+00,2.370617877077880742e+00,8.006367568983579375e+00,7.580291507679607577e+00,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,2.602689981740636149e+00,4.382026684673880013e+00,-1.242921619684438284e+01,2.302585492993965754e+00,-1.242921619684438284e+01,-4.389736277743934600e+00,-4.389736277743934600e+00,-3.696750348494505456e+00,-3.696750348494505456e+00,-2.780556379889089325e+00,1.151206003808618039e+00,4.394330770463463105e-03,4.382026684673880013e+00,-3.003683803341611114e+00,2.274350625434081952e+00,-2.087441455832864001e+00,-1.242921619684438284e+01,2.525728964308204372e+00,2.013515925637442194e+00,-2.629192184259577236e-01,-4.389736277743934600e+00,-1.242921619684438284e+01,-1.242921619684438284e+01,-4.389736277743934600e+00,-1.242921619684438284e+01,2.302585492993965754e+00,6.311226520286393971e+00,2.810366327305606760e+00,2.496835550033984052e+00,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,6.851170249896808562e-01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,6.851170249896808562e-01,-1.242921619684438284e+01,-1.242921619684438284e+01,9.082601730788159022e-01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,3.328626832196485363e+00,1.170624065338401465e+00,2.864484214994182043e+00,-1.242921619684438284e+01
4.484381194469841070e+00,4.770399685569348236e+00,5.793567811492544628e+00,7.801815202208445044e+00,2.641910683497909140e+00,4.956390307397012585e+00,-1.242921619684438284e+01,4.235091048760065924e+00,3.507777273578482458e+00,6.903930778896143039e+00,2.689838639389623420e+00,5.989345062586687085e+00,7.384841426627149374e+00,7.959916217721302090e+00,8.463197280669971789e+00,2.446975697868334354e+00,5.636089475082394218e-01,4.918830658685041435e+00,3.815002702195944728e+00,6.238522991868845624e-01,1.078030257715795637e+00,3.201756481543477584e+00,6.385515975089417484e-01,6.060110451075331639e+00,5.162211256467114318e+00,5.535453578371942740e+00,6.316953028970295314e+00,1.296097187592387900e+00,6.237496653459370322e+00,5.593465265233761308e+00,7.831322971040316716e+00,6.372165119789389820e+00,4.633867005178481158e+00,8.606755978190008705e+00,7.682160391915505926e+00,2.721637408843749384e+00,5.181635106690609227e+00,5.285485407990951678e+00,3.503994013376693584e+00,-1.984460606869554722e-01,-1.545271335459184048e+00,-2.643822993308072578e-01,-2.504453774435719260e-01,1.294364636134386348e+00,1.044264157575993668e+00,2.871663794570034067e+00,1.806429174347899513e+00,3.801975813328179576e+00,5.847598665439240895e-01,3.747860066463536199e+00,-1.229259843552819698e+00,-4.454253300671230598e+00,3.292704409425414092e+00,3.209307877697073152e+00,5.407882279636959666e-01,-2.082093053833327545e+00,-2.012239072006105189e+00,-5.981910334303170096e+00,-5.180712124473773272e+00,-4.563644439159593169e+00,-2.231385513267096499e-01,5.656476672276514961e+00,-1.242921619684438284e+01,-1.242921619684438284e+01,-8.189848176006203628e-01,-1.447089497473102782e+00,-1.581681704764167584e+00,-1.242921619684438284e+01,9.270937683774341798e-01,-1.242921619684438284e+01,-8.728625364477472504e-01,-1.297719540279116845e+00,-1.933756307122783902e+00,-6.889480094326801973e-01,-1.242921619684438284e+01,-6.889480094326801973e-01,4.745582412354161783e-01,-1.242921619684438284e+01,2.720015266690212652e+00,-1.350911773386412884e+00,2.702806744847786380e+00,1.294755660339163006e+00,1.024859535467946614e+00,-1.242921619684438284e+01,-8.558920179259223993e-01,-1.242921619684438284e+01,8.594257338071176200e-01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.216031890374612567e+00,-1.242921619684438284e+01,-5.673889206055477974e-01,-1.242921619684438284e+01,6.277304072051074213e-01,-1.224161906293831814e+00,-1.242921619684438284e+01,4.368694554740947811e-01,4.288190485452492595e+00,3.333502025181276363e+00,2.201737047478093068e+00,7.972137895271529454e-03
4.945682336869689166e+00,4.962973139484760488e+00,5.871838756183049846e+00,7.750148556542134415e+00,3.325956604023946550e+00,4.588634258014928413e+00,4.857017836525183263e+00,5.539215602495830559e+00,2.983788226568962809e+00,7.366172911527367972e+00,2.644700732761089412e+00,5.805096953133657145e+00,7.694518700441664194e+00,8.200986780954908184e+00,8.102770652137833096e+00,3.036493146206342697e+00,2.153041029800888129e-01,4.870993338522392690e+00,4.015522921243099397e+00,1.673153582205651468e-01,1.119075482056186788e+00,3.486336251047611245e+00,1.122144879099369330e+00,5.589217613865693934e+00,3.618725301458087351e+00,5.440494776288169021e+00,5.679169474646664106e+00,2.238934497533769274e+00,6.867912567307875804e+00,6.808025350662817665e+00,6.439384921621432945e+00,3.172151194015327746e+00,3.823997565359396500e+00,-1.242921619684438284e+01,5.748660246182478062e+00,2.427215388127510476e+00,4.453476009816950132e+00,6.446019293586322085e+00,4.261433339873201831e+00,1.066025045324510367e+00,5.235917884156641167e-01,3.990893781081387981e-02,8.483373199618661209e-01,8.641503419603709935e-01,2.247676957143078802e+00,3.513730363576400784e+00,2.706558822883698312e+00,3.792967563105633211e+00,8.914380464728147713e-01,3.714229801568811773e+00,-1.276425224585355567e+00,-5.022505466666743246e+00,2.875067633811650314e+00,2.724463758650377709e+00,7.818903903943338340e-01,-1.242921619684438284e+01,-1.736050438569971321e+00,-3.782091835836114857e+00,-3.490389316158398092e+00,-3.955452563355482010e+00,1.497021898515831895e+00,6.259616354469629940e+00,-1.242921619684438284e+01,-1.242921619684438284e+01,5.324618630853459322e-01,-1.242921619684438284e+01,3.616553212450040466e-01,-1.318934822795617690e+00,-2.400303338206475068e-01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-2.400303338206475068e-01,-1.242921619684438284e+01,1.535576925161716844e+00,9.607301117596280804e-01,7.082347880312073185e-01,2.314975908786326197e+00,2.105048857752614744e+00,2.105048857752614744e+00,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.383981038914173345e+00,-1.242921619684438284e+01,5.107880230590929882e-01,-1.242921619684438284e+01,1.123651182759535905e+00,1.603349463418018706e-01,-5.798809972061483853e-01,2.943130389193521768e-01,3.014366326175806687e+00,4.628662507785884728e+00,3.743709768365215851e+00,6.838662456113385746e-01
4.576403709973204670e+00,4.369602448111435500e+00,5.793448175531527689e+00,7.639063993694043653e+00,-1.242921619684438284e+01,5.361855406120793255e+00,-1.242921619684438284e+01,4.118033728439082886e+00,2.787643823336589222e+00,7.114220520497351430e+00,2.872424950833192714e+00,5.561095022480577299e+00,7.273729453537442602e+00,7.605236804682236951e+00,8.411761785245738920e+00,2.141097278772976953e+00,-5.516921713362451379e-02,5.112145330163048840e+00,2.974406691150178972e+00,9.629571186144568751e-01,9.634017728191756058e-01,3.549104237900680303e+00,3.422142908572875508e-01,6.302491685592575443e+00,5.863028732802235687e+00,5.272499454045146194e+00,6.672409461911623652e+00,3.623167987033428239e-01,6.082893349557869200e+00,5.925960237079756610e+00,6.555108644783705252e+00,4.305145644333602917e+00,3.926320388993320698e+00,8.213942556439734588e+00,6.251987702388990265e+00,1.632135169772928496e+00,3.605072591723974096e+00,5.471446821793651161e+00,3.513787877907977197e+00,2.844952499227121900e-01,-3.081923100450857933e-01,-7.537383029374925547e-01,-6.191689394049692402e-02,2.622588742987576604e-01,1.431278003956465206e+00,2.826569676631282224e+00,1.911918494798348744e+00,3.183671397231910394e+00,1.547970423185805189e-01,3.083903531787892227e+00,-2.093735211187267797e+00,-4.800698570269327448e+00,2.648891882903662509e+00,2.508417344676544314e+00,3.340263908346336463e-01,-1.242921619684438284e+01,-2.588881459313523870e+00,-5.216921728344042997e+00,-5.072936320293635504e+00,-5.072936320293635504e+00,5.296301060222859958e-01,5.224402512668857135e+00,-1.242921619684438284e+01,-1.242921619684438284e+01,-2.006905089431202605e+00,-2.528181650469322417e+00,-2.907648138841405938e+00,-1.242921619684438284e+01,-2.473991031795361728e-01,-1.242921619684438284e+01,-1.024143238853630233e+00,-1.024143238853630233e+00,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-8.633923513268688676e-01,-1.242921619684438284e+01,3.067338912838498022e+00,-1.242921619684438284e+01,3.067338912838498022e+00,1.533939065770412169e+00,1.533939065770412169e+00,-1.242921619684438284e+01,6.814813991624943945e-01,-1.242921619684438284e+01,9.781772395305936563e-01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,6.349267912589122709e-01,-8.987357266282697266e-01,-1.242921619684438284e+01,3.919096465736423007e-01,2.216024959633239533e+00,4.025668854719048895e+00,2.379219599342011104e+00,-1.242921619684438284e+01
4.432433253580885690e+00,4.883083489003432476e+00,5.330511934822831144e+00,7.800397119609252528e+00,3.592875143456522036e+00,2.611245865603008198e+00,-1.242921619684438284e+01,4.759356396612695050e+00,2.610855072564375767e+00,7.336496198117183454e+00,2.290418074102300583e+00,5.686069797292420347e+00,7.389946888378430501e+00,7.916092211489558217e+00,8.209378268798706912e+00,2.201508941880806702e+00,3.334842054705981496e-01,4.514479769624980321e+00,4.464545857865214629e+00,5.258617104912004583e-04,9.728460972502580573e-01,2.505126346961191519e+00,3.533040689179153815e-01,5.668328649862224289e+00,4.232495991024904036e+00,5.396628629503155139e+00,5.824154363745251750e+00,1.485084841283315971e+00,7.087239285401842892e+00,6.869233236501649742e+00,7.781476708599265102e+00,6.633344753986615494e+00,3.182296650178174868e+00,8.910731457197368144e+00,6.523087603187517125e+00,1.866933111448910054e+00,5.198513252128742046e+00,5.910033895227016387e+00,4.221767268087058156e+00,1.189038744299461881e+00,5.144869130589001527e-01,4.481107188291722498e-01,1.523502610813098235e+00,1.055875962984623939e+00,2.219036839735818667e+00,3.397455355674526611e+00,2.544120158805856846e+00,3.660312758821500978e+00,8.958296238271037382e-01,3.574609421878907511e+00,-1.723676611678214066e+00,-5.202280178351094797e+00,2.826579743238469167e+00,2.678263688269910237e+00,7.389084766217407507e-01,-6.799798137477044868e+00,-2.589813934837004172e+00,-6.258559985951374749e+00,-4.501350857349094348e+00,-4.764869564745766617e+00,9.854424707410160966e-01,5.363322319514367997e+00,-1.242921619684438284e+01,-1.242921619684438284e+01,-2.444769997193609878e-01,-1.622806880173054855e+00,-6.735916426113536248e-01,-2.578285895046931397e+00,8.824460061700545310e-01,-1.242921619684438284e+01,-3.107405542947254129e-01,-5.454101672481744822e-01,-1.875332400815943101e+00,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,5.211149070692762120e-01,-1.242921619684438284e+01,1.426898731961830702e+00,9.312962229771185041e-02,1.121078033383773098e+00,1.246076946034812977e-01,-3.863272605158288298e-02,-5.817775558167257444e-01,-9.083126416392667268e-01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.768410197540575712e+00,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,1.364928732974028724e+00,-3.914971162999578147e-01,-2.395973121315718934e+00,1.142036973250237786e+00,2.728930939837800551e+00,4.649659409596382353e+00,2.863869887363048150e+00,9.596275775038388689e-01
4.544541653539010184e+00,3.872477466724757456e+00,5.344598299514036199e+00,7.945704796126954683e+00,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,3.253975712918625529e+00,3.151144114925461981e+00,6.864338779977366300e+00,2.574967012781035347e+00,5.695085444893012827e+00,7.162413779393707713e+00,7.547671238059916909e+00,8.391757670944176795e+00,2.162381087923570089e+00,1.685285355874994451e-01,4.988293081982659416e+00,2.739678317147040687e+00,4.577260674902245974e-01,2.875408124750600258e-01,3.197642709311382170e+00,4.083908240243679377e-01,5.894100457975235408e+00,5.398235115185412880e+00,4.954941130072063160e+00,6.249666804736130565e+00,9.507342833080938416e-01,6.427132269583656132e+00,5.177397563877907949e+00,8.390133158076020337e+00,7.476775989656818666e+00,3.979307827028055300e+00,9.365234525701074730e+00,7.683684145403264054e+00,1.743576945407827372e+00,4.240309026229843958e+00,5.679686156247112372e+00,2.848454719589806672e+00,-6.250867436550351375e-01,-1.299720413121707052e+00,-1.921023408967440282e+00,-1.131503316612165966e+00,-1.234243026233117657e+00,6.024415336048223324e-01,2.236306285102203972e+00,1.369347572033052352e+00,2.812358623503969479e+00,-8.019863649647016035e-02,2.711568869986335617e+00,-2.278146171117027219e+00,-1.242921619684438284e+01,2.291592899590527921e+00,2.125201882471213555e+00,-2.772583315624285380e-02,-5.681629670015067468e+00,-1.757172552468687421e+00,-4.778809542399211630e+00,-2.910068470801471463e+00,-2.191401564033430560e+00,1.472220649613874555e+00,5.464911218012457716e+00,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,6.690614337892564212e-01,-1.242921619684438284e+01,-2.933420600039895465e-01,-8.928989650168316361e-01,-1.089739766164512957e+00,-5.684476744806712389e-01,-1.242921619684438284e+01,-5.684476744806712389e-01,-4.459090490996612255e-01,-1.242921619684438284e+01,2.374496740706344866e+00,5.598466184348700470e-01,2.196691546411584817e+00,1.884020155565142129e+00,1.824614451218463662e+00,-1.242921619684438284e+01,-2.294081328939218956e-01,-1.242921619684438284e+01,8.989427215393448467e-01,-1.242921619684438284e+01,1.081264007000099836e+00,-9.688901420175465296e-01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,2.347787985318972592e-01,-2.529435506239582132e+00,-1.242921619684438284e+01,1.696828571802680985e-01,1.942246876027864610e+00,3.275568359091980852e+00,8.624653924592158294e-01,-1.242921619684438284e+01
4.509474437861853424e+00,4.512313306380390188e+00,4.525081356417623546e+00,7.972835322255363621e+00,-1.242921619684438284e+01,1.555193742175942306e+00,-1.242921619684438284e+01,2.891303101838500034e+00,3.250946188942803072e+00,7.077244067731061072e+00,2.676445182787744681e+00,6.297672717365222717e+00,7.391530804445743286e+00,7.916718101233384708e+00,8.030694065749210964e+00,2.945796425839730226e+00,8.548058901746644622e-01,4.432235268529821859e+00,4.025288617317491990e+00,4.568791285413658643e-01,1.238817340649096682e-01,2.731717703080338122e+00,4.123705439435816911e-01,5.586653425104279869e+00,-1.242921619684438284e+01,5.586653425104279869e+00,5.586653425104279869e+00,1.727789675223433186e+00,6.313939973086936774e+00,5.653768869888436299e+00,7.946555916970707401e+00,6.605615873102418156e+00,3.364533535603140724e+00,7.320573290782615317e+00,7.731494224943141980e+00,1.433495406165238073e+00,5.324375704647206220e+00,5.277536293029434056e+00,3.436044731485282888e+00,2.562533229481205876e-01,-4.914904259593932956e-01,-1.006836529393967172e+00,-2.251843823940063716e-01,-2.301543194185425856e-01,1.317508700306182057e+00,2.696622148956540954e+00,2.004330393436275060e+00,3.441810330333849421e+00,2.092369005382035407e-01,3.381570086994312163e+00,-1.951857801325215469e+00,-5.209574156713648208e+00,3.081776979300823616e+00,2.417254486293157978e+00,2.346901550759423305e+00,-1.242921619684438284e+01,-3.543083578669431688e+00,-1.242921619684438284e+01,-4.236092475332315921e+00,-1.242921619684438284e+01,-5.300899959474486556e-01,5.633615421230222964e+00,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,1.038005229197455970e+00,-1.242921619684438284e+01,-6.810130972169695651e-01,-1.017482172437618848e+00,-1.933756307122783902e+00,-3.243405243352188161e-01,-1.017482172437618848e+00,-1.017482172437618848e+00,4.665470371084336487e-01,-1.242921619684438284e+01,3.539373567833285447e-04,3.539373567833285447e-04,-1.242921619684438284e+01,2.228925527983120158e+00,1.061949687421426258e+00,1.061949687421426258e+00,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,1.855966529188439074e+00,-1.242921619684438284e+01,8.210301508397909176e-01,-2.396939729475338066e+00,-1.242921619684438284e+01,7.801722241228536969e-01,3.401484973636951903e+00,3.405314129548755453e+00,-1.242921619684438284e+01,-1.242921619684438284e+01
4.594716536491342929e+00,4.125147024454824063e+00,5.070255659659277825e+00,7.934252067256958085e+00,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,4.175807983281194069e+00,2.991123117696070643e+00,6.989877518928849121e+00,2.194659067004860908e+00,5.597362060467283129e+00,7.303379627927269802e+00,7.653265936105355216e+00,8.313015821841805320e+00,2.147053810573461785e+00,-4.924171610366322172e-02,5.047074366430364556e+00,3.567673702015764725e+00,4.409535123777266058e-02,4.207470750833969819e-01,3.080945468115555030e+00,5.030103640254978137e-01,5.655301901558507538e+00,4.321679371265047642e+00,5.359613546348334090e+00,5.827585145528778376e+00,1.323501515403969986e+00,6.681773019846684925e+00,5.849407641067095653e+00,8.417502406637025203e+00,7.446200254986351297e+00,4.488886383419933068e+00,8.851748592653196468e+00,7.877809740224927637e+00,1.976713945733774125e+00,4.422971569636651168e+00,6.118437457327207341e+00,3.062522273834142439e+00,-6.675047752630637321e-01,-1.184392423946995176e+00,-1.690772704489258871e+00,-9.313916794093951568e-01,-9.156309495783704344e-01,6.105983769161899000e-01,2.455746683834022281e+00,1.711797188875710418e+00,3.115652135680799351e+00,-5.844830421449217356e-02,3.050233953065195180e+00,-2.007738745358246479e+00,-1.242921619684438284e+01,2.558560530762688412e+00,2.415590869028603649e+00,9.802286079241968875e-02,-4.964706362207856216e+00,-1.599175749017641479e+00,-4.289046439905007446e+00,-2.592696781240047876e+00,-1.842215219716595298e+00,2.146294258000926103e+00,6.000872166363413029e+00,-1.242921619684438284e+01,-1.242921619684438284e+01,-2.537624115721321960e+00,-2.537624115721321960e+00,-1.242921619684438284e+01,-1.242921619684438284e+01,7.457012048934166248e-01,-4.605770366060123244e+00,-2.964564550032603996e-01,-1.284738273128382069e+00,-7.620064895381942760e-01,-2.407933975073555111e-01,-1.242921619684438284e+01,-2.407933975073555111e-01,-5.647803513639167994e-01,-1.824538892105125543e+00,1.447178713909198278e+00,-1.460209354422531240e-02,1.183444737962453086e+00,2.108422992820284225e+00,1.981290254750132762e+00,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,1.202507931924067019e+00,-1.242921619684438284e+01,1.367020813836193893e+00,-1.698950782969329762e-02,-1.242921619684438284e+01,-1.242921619684438284e+01,-4.481184660511819962e-01,6.212907487090223446e-01,-6.186818436971697199e-01,-1.242921619684438284e+01,2.796592253078170054e-01,1.967051795431559835e+00,3.694359212774693813e+00,2.265680311998419239e+00,-1.242921619684438284e+01
4.849439911852670981e+00,4.668860259795999390e+00,5.369202225763572756e+00,7.479057886937252597e+00,-1.242921619684438284e+01,5.447013212928955461e+00,-1.242921619684438284e+01,3.975439453527156441e+00,2.961851445801498617e+00,6.638375647671876045e+00,2.807085313510949476e+00,5.852379869212451347e+00,7.421304393079172890e+00,8.197553081028038591e+00,8.377660827555914125e+00,2.723436686352676439e+00,1.006950113463052521e+00,5.307422072634609300e+00,4.841725468610721173e+00,7.272993008406916093e-01,9.808965007505463518e-01,3.504084721540442260e+00,6.729291670028370032e-01,6.149136690013904172e+00,5.047738407743138644e+00,5.741825934220891270e+00,6.359613509755171812e+00,1.956374916163174937e+00,6.650463541270058343e+00,5.909360458748428080e+00,8.330918092704566291e+00,7.142324708825092294e+00,4.957122809301615973e+00,8.185478978545992490e+00,7.682979559358978250e+00,2.484741719521085024e+00,4.886505517923725783e+00,6.601652757665326554e+00,3.305887155191162829e+00,-1.163176410133366590e+00,-1.674819455481475483e+00,-2.109389539648212519e+00,-1.217078307504416035e+00,-1.093636687526863938e+00,4.520719381563951256e-01,2.782715955761581039e+00,2.014857419502553260e+00,3.645172599257720858e+00,1.882058768417471661e-01,3.597603423675811651e+00,-1.196725794120632624e+00,-4.577555018955117738e+00,3.489410009083719011e+00,3.373076400593495006e+00,9.890198681561646055e-01,-5.346667627489082975e+00,-1.091406314177783221e+00,-2.347854462441580914e+00,-4.231264546787692815e+00,-1.265975875767668679e+00,1.430849140123479968e+00,6.500756958103741212e+00,-1.242921619684438284e+01,-1.242921619684438284e+01,2.149139660067806920e-02,-7.115881752986332742e-01,-3.613623569635169286e+00,-6.853496603911978236e-01,9.066944343437937093e-01,-1.383083521387237225e+00,-4.343214771137092201e-01,-8.153057750269866455e-01,-1.583750672698124085e+00,-7.478604814914281695e-02,-2.256416690135626124e-01,-2.040667081928948523e+00,-4.312661097347790795e-01,-1.242921619684438284e+01,2.177931773391359904e+00,2.675844616522451980e-01,2.017729555459445656e+00,2.557325446087141074e+00,2.311771171484720888e+00,1.778249282934910136e+00,-1.601449901711917700e+00,-1.242921619684438284e+01,7.613682876466837390e-01,-1.242921619684438284e+01,6.043181526432904738e-01,6.568482747672746980e-01,-4.779047495999383166e+00,-1.370965975645385693e-01,-1.242921619684438284e+01,-6.238002384300692649e-01,-6.305405242722005310e-01,-1.242921619684438284e+01,-1.242921619684438284e+01,3.890758571412951561e+00,3.297101621419462614e+00,1.503157863023556029e+00,-1.242921619684438284e+01
4.331345797433000300e+00,3.934566441900445355e+00,5.305724351977086251e+00,7.683625317172126934e+00,-1.242921619684438284e+01,5.030942395431196701e+00,2.025197054698922194e+00,4.444059499744279940e+00,3.859033620860919722e+00,6.641627032915286222e+00,2.180466384376645639e+00,5.975791003849163729e+00,7.210264645052631316e+00,8.323256753323772017e+00,7.889381074044995223e+00,2.327542841164579990e+00,6.299906373841138718e-01,4.020735875660990999e+00,4.204901612475762995e+00,5.189104532768078482e-01,5.856304530583666956e-01,2.957016392951311801e+00,8.594608758178921004e-01,6.385300256800998220e+00,4.356708877971641414e+00,6.246460921753074658e+00,6.475097956517903874e+00,7.444318499103003139e-01,7.220805951103288045e+00,4.776420877948434729e+00,9.457274043449636736e+00,8.371862171395274999e+00,4.495444847223201812e+00,8.276506658901563895e+00,8.567266638302260873e+00,2.129774206060091934e+00,5.156230935140329485e+00,4.881943197927260059e+00,2.506225202651588546e+00,-1.394923485151298825e+00,-2.093994930367365725e+00,-2.696694917064075714e+00,-1.964221788426617321e+00,-2.082301627829719948e+00,-2.168384701796156055e-01,2.171927281962057421e+00,5.235917884156641167e-01,3.219346114264804548e+00,5.310722701181764815e-01,3.139438124141047393e+00,-2.458175141548973208e+00,-6.200705193253200243e+00,2.305724160960883395e+00,2.182260166969882675e+00,1.109794995581964289e-01,-1.242921619684438284e+01,-4.432562321381776194e+00,-1.242921619684438284e+01,-1.242921619684438284e+01,-7.675626005738019231e+00,4.940283359097648042e-01,5.562273290576212226e+00,-1.242921619684438284e+01,-1.242921619684438284e+01,1.312864159228004590e+00,-1.242921619684438284e+01,1.312864159228004590e+00,-1.242921619684438284e+01,1.491015572466257044e+00,-1.242921619684438284e+01,1.236581875470854353e-01,-1.860280309282231537e+00,-2.428859421678710231e-02,7.972137895271529454e-03,-1.242921619684438284e+01,7.972137895271529454e-03,8.337691877559086917e-01,-7.071365774692395245e-01,6.701364528080004934e-01,1.735364135126822860e-01,-2.678742164111011514e-01,6.884386126321573318e-01,6.814813991624943945e-01,-1.242921619684438284e+01,6.814813991624943945e-01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-1.242921619684438284e+01,-4.282724433600018976e+00,-1.242921619684438284e+01,-1.242921619684438284e+01,6.835280648489855393e-01,7.401819954811259539e-01,-9.763274015683185425e-01,-1.381788527651344411e+00,-7.062243147716416036e-01,3.501583746719283852e+00,1.916314486134422346e+00,-1.242921619684438284e+01,-1.242921619684438284e+01
